variant,seat_count,hand,winnings
1000,9,JcJd,13527.06
400,6,5h5d,13498.21
1000,9,8s8d,13496.71
600,6,TcTh,13489.16
600,9,QdQc,13484.47
600,6,7h7d,13481.51
1000,6,7s6s,13479.65
1000,6,JdQh,13477.71
1000,9,KdQd,13443.26
600,6,JcKd,13434.03
200,9,KcKd,13426.83
200,6,QdQs,13414.51
1000,6,TcQc,13413.44
400,6,8dAd,13411.72
400,9,AsQs,13397.97
400,6,JsQs,13391.79
200,6,JdJs,13385.22
1000,9,9d9s,13380.75
1000,6,3c3s,13380.63
1000,9,AcKh,13349.5
400,9,AhKc,13344.13
1000,6,8d9d,13320.01
600,6,Ac6c,13296.79
200,9,KdKs,13292.93
1000,6,JcQh,13292.21
200,6,JdJc,13287.23
1000,9,3sAs,13266.19
400,9,AdKd,13233.63
1000,9,JcJh,13227.2
1000,6,2h2d,13223.64
1000,9,7c7h,13222.02
200,6,QdQc,13215.54
400,6,AdKs,13206.14
1000,6,Tc8c,13195.2
1000,6,Ah3h,13194.55
600,9,9h9s,13172.0
1000,6,7c6c,13153.27
1000,6,Ah5h,13141.3
400,9,9h9c,13121.88
400,6,AdQs,13112.3
600,6,JsKh,13107.79
1000,6,5h5d,13075.63
400,6,KhQc,13067.66
600,6,QdTd,13049.87
400,6,9cAc,13048.94
400,6,KsQc,13034.54
400,6,9d8d,13026.97
600,9,JdJc,13007.28
1000,6,Ac2c,12977.46
600,6,KcQd,12956.44
400,9,KcAd,12953.15
400,6,AsQh,12931.27
400,6,QsKs,12923.63
1000,6,QdJs,12914.71
1000,6,KhQc,12911.67
400,6,QdAh,12911.43
200,9,KcKs,12873.69
1000,9,9c9d,12871.21
400,6,AdJc,12867.79
1000,9,4hAh,12855.45
600,9,AcQc,12851.75
400,6,TcJh,12820.05
400,6,4c4s,12817.3
1000,6,Kd9d,12807.77
400,6,4h4d,12806.93
200,6,8s8d,12800.35
1000,6,3d3s,12790.87
400,9,AsKd,12783.99
400,6,JdQd,12767.14
400,9,AhQh,12748.38
200,6,TsTd,12736.13
1000,6,TcAh,12728.73
600,9,QhAc,12727.85
400,6,AhQd,12714.77
1000,6,AsJc,12677.79
1000,6,6d8d,12667.12
1000,6,As6s,12629.36
200,6,JhJd,12627.79
1000,9,AhQh,12625.77
1000,6,AcTh,12625.29
600,9,JsJc,12614.6
600,6,TcJc,12604.64
400,6,TcQc,12598.42
1000,9,AcJc,12594.89
400,6,AsJd,12551.85
400,6,KdQd,12549.01
400,9,QsAs,12538.45
400,6,ThAh,12537.15
400,6,AcKh,12532.37
1000,6,9h7h,12522.26
1000,9,QdKd,12505.08
400,9,9s9c,12500.96
400,6,QdJd,12499.77
600,6,5h5c,12496.23
1000,6,5cAc,12493.91
600,6,KsQs,12487.18
400,6,8hAh,12467.74
600,6,TcKc,12443.87
400,6,AsKd,12436.04
600,9,JdJh,12429.85
400,6,9cJc,12427.65
1000,6,4d4s,12421.14
1000,9,TsAs,12413.73
600,9,KsAh,12403.0
200,6,QcQh,12392.7
600,6,5s5h,12391.53
1000,6,JsKd,12379.22
1000,6,AhTc,12365.28
400,6,Ad9d,12360.4
400,6,TsAs,12354.86
1000,6,As2s,12348.1
1000,6,JhQh,12331.86
50,6,AsAh,12301.11
600,6,As8s,12298.06
600,6,AcJs,12284.52
400,6,6c7c,12275.25
1000,6,5s4s,12260.53
1000,6,8cJc,12253.67
1000,6,AdJs,12230.45
400,6,QsKh,12225.37
400,6,QcKs,12211.85
400,9,JsAs,12209.74
1000,9,9sTs,12191.98
1000,6,Jd9d,12183.4
600,6,3c3s,12168.45
400,9,5c5h,12168.28
1000,6,5h5s,12153.59
400,6,2c2s,12153.35
600,6,AdQs,12138.7
1000,6,JhAs,12130.69
400,6,9dJd,12121.54
400,6,AdTs,12112.59
1000,6,AcJd,12103.53
400,6,QdKd,12102.09
600,6,2h2d,12096.77
600,6,AhKh,12092.45
1000,6,KsJc,12083.67
200,6,TcTs,12075.47
400,9,8s8h,12069.37
400,6,TdAc,12055.21
1000,6,AhKc,12054.66
400,6,QdTd,12045.72
600,6,QcKc,12044.04
600,6,3c3h,12039.28
1000,6,KsQc,12034.85
50,6,AhAd,12023.19
1000,9,9sKs,12018.38
600,6,3h3c,12015.23
1000,6,Ac9d,12014.38
600,6,TsQs,12011.33
1000,6,TcQh,12010.18
600,6,9hQh,12009.17
600,6,JsTs,12008.87
200,6,9h9d,11978.75
1000,6,QsAs,11948.87
1000,6,KsAc,11939.92
400,6,4h4s,11924.64
1000,6,2c2s,11916.93
400,6,4d4c,11916.85
600,9,QhQd,11916.55
1000,6,QsTh,11913.84
600,6,Ad9d,11906.38
400,6,2d2s,11897.49
1000,6,KhAc,11892.63
600,6,AhKs,11859.3
600,6,7c7h,11856.6
400,9,8c8h,11853.79
400,6,TcJc,11847.8
400,9,8d8c,11837.35
600,9,TsTd,11809.87
400,6,8c8h,11808.3
400,6,JhKs,11802.91
1000,6,KhTd,11802.25
1000,6,9d7d,11799.38
400,6,AhQc,11789.17
400,6,AsJs,11784.43
400,6,QcJc,11783.6
400,6,AsTd,11770.82
400,6,JsAd,11769.37
400,6,5s5c,11763.62
600,6,AdJh,11757.4
1000,9,2s2h,11742.27
600,6,QdKd,11733.15
1000,9,7s7h,11724.84
200,6,TsTh,11720.96
25,9,KhKd,11689.24
200,9,KcKh,11687.98
1000,6,QsKd,11685.42
600,6,QsAc,11674.19
200,9,KsKd,11671.15
600,6,3d3s,11671.0
1000,6,Td7d,11658.8
600,9,9d9s,11656.46
400,6,KsTs,11656.23
1000,9,QhAs,11652.66
200,6,8c8s,11631.39
600,6,AdJs,11617.74
600,6,JcKc,11602.71
1000,9,8d8s,11594.5
1000,9,2d2h,11589.91
400,6,5d5c,11588.31
200,6,AdKd,11578.87
1000,9,9h9s,11559.27
600,6,AcJh,11555.84
25,9,KhKs,11517.83
1000,6,QdKs,11512.52
1000,9,4s4d,11509.91
1000,9,7dAd,11500.45
25,9,KcKh,11496.77
1000,9,7h7d,11482.15
1000,9,JhKh,11480.12
1000,6,QdAc,11472.11
400,6,JcQc,11470.56
25,9,KsKc,11469.36
400,6,KcJd,11465.61
1000,6,AhKd,11461.0
25,9,KcKd,11455.23
600,6,4c4d,11453.61
1000,6,JcAh,11450.08
200,9,AdAh,11437.67
400,6,JdKh,11428.74
1000,6,JhTd,11416.4
600,9,7s7h,11404.36
1000,6,7cAc,11400.98
25,9,KdKh,11399.51
1000,9,5h5s,11373.45
1000,9,JdQd,11368.04
1000,6,8dJd,11361.33
400,9,AcKc,11355.39
400,6,9cTc,11354.46
400,6,7d6d,11349.31
200,6,TcTd,11334.81
25,9,KsKd,11331.57
400,6,3s3c,11328.37
600,6,TsJs,11305.85
400,6,JhKh,11303.1
400,6,AdJh,11300.12
400,6,JcKs,11279.8
1000,9,6s6d,11279.0
1000,6,7d5d,11278.28
1000,6,6d9d,11268.75
1000,6,6h6c,11260.07
1000,9,5h5c,11258.6
400,6,AcQc,11253.63
400,9,7c7s,11251.7
400,6,QcKc,11251.11
400,6,3d3h,11229.35
1000,9,6c6h,11221.0
25,9,KsKh,11217.79
600,6,AhQc,11217.2
400,9,AsKc,11215.42
400,6,2d2h,11211.4
1000,6,4s5s,11203.28
600,6,QcAd,11194.01
1000,6,9dKd,11192.7
1000,6,QcAc,11184.76
1000,9,9sAs,11182.47
400,6,5s4s,11180.78
400,9,9c9h,11164.31
25,9,KhKc,11156.28
1000,6,QsKc,11146.41
1000,6,3h3d,11144.39
400,6,3h3s,11143.5
600,6,QsKc,11141.69
1000,6,9h8d,11138.15
200,6,QdAd,11131.64
400,6,8c9c,11126.36
600,9,JsJd,11120.5
400,9,QhAs,11109.29
1000,6,3c6c,11100.33
600,6,Ad8d,11096.77
1000,6,QdJc,11095.58
1000,9,AsKc,11085.84
400,6,JsTs,11078.49
600,6,AhKd,11055.99
400,6,AdJd,11053.2
600,6,QdKs,11052.62
400,9,QhKh,11024.48
1000,6,8sJs,11013.32
1000,6,JcKh,11006.91
400,6,TdJd,10999.86
200,6,TsTc,10990.12
1000,6,8h7h,10963.56
600,9,KdAc,10955.33
600,9,AhKd,10951.55
600,9,KcAc,10942.9
600,9,KsAc,10937.83
25,9,KdKs,10925.66
600,6,8h9h,10919.6
1000,6,5s5d,10916.64
400,6,5cAc,10916.39
25,6,KdKc,10910.92
400,9,7c7d,10910.25
1000,9,Ac7c,10906.46
1000,6,QcKs,10901.91
200,6,QsQh,10893.36
600,6,3cAc,10889.71
400,9,KdAh,10879.44
1000,6,Ah9c,10870.56
600,6,5h5d,10869.27
1000,9,9dAd,10863.71
400,6,2s2c,10861.8
1000,9,AdJd,10860.19
400,6,AhJc,10855.51
600,9,9c9d,10854.75
200,6,9h9c,10850.25
400,6,AhTd,10843.23
1000,6,AcTc,10842.98
1000,6,As9h,10833.0
200,6,9s9d,10832.46
600,6,9cAc,10823.81
1000,6,8c6c,10793.94
25,9,KcKs,10786.44
1000,6,7d9d,10784.36
600,6,KdJd,10776.83
600,6,AhTs,10776.77
400,6,QhKd,10769.92
1000,9,Qs9s,10761.0
400,6,9s7s,10759.86
1000,6,4cAc,10758.01
1000,6,8dAd,10747.63
600,6,6d6s,10747.37
400,6,8c7c,10747.11
600,6,ThKh,10742.81
600,9,AcJd,10742.45
1000,6,3d5d,10729.48
200,6,9c9d,10728.7
200,6,TdTc,10727.97
25,6,KsKd,10719.75
400,6,7hAh,10706.43
400,6,5h5c,10704.12
400,6,2s2d,10702.51
1000,6,7sAs,10701.01
1000,9,ThAs,10670.62
400,6,9h7h,10663.61
400,6,3s3d,10661.23
1000,6,Qh8h,10647.5
600,6,6d7d,10646.55
400,6,TdAs,10629.47
200,9,KsKc,10629.46
600,6,9sTs,10624.03
1000,9,QsAc,10620.26
600,6,QdAh,10620.22
200,6,JsJh,10619.37
1000,6,KdQh,10596.17
1000,6,2s2h,10592.99
600,9,KsAs,10587.4
400,9,TcAc,10580.15
1000,9,AdQd,10579.65
1000,6,KsQd,10577.85
1000,9,QhAh,10575.17
400,9,KsAc,10573.51
1000,6,JdAh,10569.82
600,9,AsKc,10569.18
400,6,QhAs,10566.79
600,6,8h7h,10563.32
600,6,TcJs,10561.03
400,9,KsAd,10540.21
1000,6,7s5s,10531.73
600,6,5d5c,10530.54
1000,9,JhJs,10520.44
600,6,AsJs,10519.59
1000,9,8hAh,10503.8
25,6,KdKh,10494.93
1000,6,KcQd,10475.28
400,9,TcTd,10464.55
1000,6,9cTh,10458.22
400,9,7d7s,10458.0
50,6,AhAs,10448.28
400,6,KhJh,10443.11
400,9,7c7h,10439.91
600,6,6s6c,10435.54
1000,9,6d6s,10432.83
1000,6,KcJs,10431.24
50,6,AdAc,10430.13
600,6,JcAs,10425.24
400,6,8d9d,10419.01
400,9,6s6d,10416.27
200,6,JhJc,10414.6
1000,9,7h7s,10411.43
1000,6,Ks5s,10410.42
1000,6,AdKs,10408.13
400,9,5d5s,10407.05
25,6,KhKc,10405.62
1000,9,4h4s,10400.95
600,6,5s4s,10398.76
200,6,AcKh,10395.42
400,6,Ad6d,10387.56
600,9,QcQd,10378.26
600,6,QcJc,10366.19
600,6,8d7d,10365.98
1000,6,6c4c,10360.8
400,6,Ac9h,10358.38
1000,6,8sQs,10355.01
600,6,3s3h,10350.08
400,6,QhAc,10335.29
400,6,AsKc,10335.05
400,9,AcQd,10321.0
25,6,KhKd,10314.42
200,9,KsKh,10309.25
400,6,4hAh,10308.66
400,9,JhAh,10307.02
1000,6,TdAh,10305.72
1000,6,Ad4d,10304.46
25,9,KdKc,10298.53
600,9,AdKc,10296.6
600,6,7h6h,10273.37
1000,6,5sAs,10267.55
600,9,QcAc,10262.87
600,6,8d8c,10258.55
400,9,QsAh,10258.23
1000,9,AcJs,10255.05
400,6,AcJs,10250.36
25,6,KcKd,10244.3
1000,6,JdQs,10243.7
1000,6,Ah9h,10237.47
400,6,7cAc,10236.35
1000,6,Th7h,10234.99
600,9,8c8d,10225.35
1000,6,AsJh,10223.15
200,6,TdTs,10222.19
200,6,AsKh,10220.38
400,9,KdJd,10190.77
400,9,KhJh,10174.37
600,6,Jd9d,10170.29
200,9,QhQc,10152.57
1000,9,AcQc,10141.92
600,6,AhTh,10141.67
400,6,Ah8h,10131.02
1000,6,Ts8s,10130.46
600,9,ThTs,10125.65
25,6,KdKs,10102.49
400,6,ThQh,10102.01
1000,6,Ad2d,10096.97
1000,6,3c5c,10079.7
1000,6,Ad5s,10075.24
1000,6,2c2h,10068.52
200,9,KhKc,10061.51
1000,9,JsAs,10060.5
400,6,Ac9s,10044.05
1000,9,8h8d,10039.94
600,6,QsJs,10038.33
1000,9,JsKs,10038.14
600,6,QsAs,10037.16
25,6,KsKh,10036.95
400,6,2s2h,10019.8
1000,6,Qh5h,10016.6
400,6,Ad7d,10016.37
1000,6,AcJh,10008.96
400,6,KsJc,10006.63
400,9,QdAd,9992.2
600,6,TcAs,9989.64
600,9,JsAs,9977.67
25,6,KsKc,9977.19
600,9,5d5h,9974.35
400,9,JsKs,9967.13
600,6,6c6s,9964.29
200,6,8d8c,9927.69
1000,6,Ah5c,9924.12
200,9,KdKh,9922.1
1000,6,8sAd,9920.22
600,9,TdTh,9910.96
25,6,KcKh,9909.86
600,6,2s2c,9908.85
200,9,KhKs,9892.39
1000,9,QsKh,9885.3
600,6,Kd8d,9884.23
600,6,Ts9s,9881.73
400,6,KhTc,9876.93
200,6,9d9s,9875.98
400,9,6h6c,9872.9
1000,6,JcAc,9856.89
400,6,Ts9s,9852.89
600,9,TdTc,9843.27
1000,9,6c6d,9841.82
400,6,QdJh,9841.27
1000,9,Ks8s,9829.45
1000,6,QcTd,9820.98
1000,6,QhTs,9814.57
600,6,8h8c,9808.09
600,6,AhTd,9798.52
200,6,KsAh,9789.66
600,6,6cAc,9785.1
1000,6,TdQh,9760.95
400,6,ThJh,9747.25
400,9,6c6d,9737.25
400,6,AdTc,9735.21
600,6,KcAc,9732.28
400,6,KdQs,9722.87
1000,6,9sKh,9722.7
400,6,JhAc,9715.52
1000,6,KhTc,9711.48
1000,9,As8s,9701.25
600,6,AsQd,9697.11
1000,6,8d7c,9693.97
400,6,QhTh,9678.61
600,6,9dAd,9673.24
1000,6,TcAs,9668.02
1000,9,KcAs,9665.58
400,9,9d9c,9665.25
200,6,6c6h,9652.1
400,9,7s7h,9648.71
600,6,KdQh,9645.43
600,6,9dQd,9645.09
600,6,As5s,9645.0
1000,9,9h9c,9644.89
600,6,KsQc,9638.69
400,6,QhKs,9635.28
1000,6,KdJs,9626.15
400,9,8h8c,9624.51
600,6,QdJd,9600.46
50,6,AcAs,9584.0
200,6,AdKh,9579.46
400,6,AsQc,9578.42
1000,6,Kc6c,9570.79
400,6,6c8c,9570.34
1000,9,JsAd,9561.29
600,6,4s4d,9556.74
600,9,AdQs,9550.1
1000,9,6h6d,9547.72
600,6,AcJd,9540.3
400,9,KdAs,9537.82
200,9,QsQc,9536.69
400,9,7h7c,9522.54
400,6,JdQs,9520.47
600,9,TcTh,9518.98
1000,6,Kd3d,9514.35
1000,6,2h2c,9499.87
200,6,KcAh,9496.87
600,6,5sAs,9485.97
200,9,KhKd,9456.92
400,9,JcAc,9451.38
200,6,AdQs,9446.84
600,9,6c5c,9442.7
1000,9,JcAc,9435.01
400,6,AhJd,9430.05
600,6,Ah9h,9430.01
50,6,AhAc,9428.04
1000,6,Kc7s,9415.15
200,6,ThTs,9412.29
600,6,4h4c,9401.28
400,6,TcAd,9396.22
400,6,TdAd,9389.99
1000,9,KcTc,9386.84
600,9,5d5c,9386.45
25,9,QhQs,9385.29
1000,6,2d2h,9379.38
400,9,AcTc,9363.86
600,6,AhQd,9362.96
600,6,Ac5c,9358.55
600,6,2h2s,9354.61
400,6,QhKc,9348.6
400,6,As9s,9346.76
1000,6,9sTs,9344.38
25,9,QhQd,9339.78
1000,6,QcJh,9338.07
1000,6,2cAc,9337.06
1000,6,Jd9s,9331.6
600,6,9cJc,9324.62
400,6,TdKd,9321.92
200,9,QcQs,9310.25
1000,6,9dTs,9306.4
1000,6,5s7s,9303.09
600,6,6dAd,9302.56
400,9,AhQd,9293.58
400,6,AdTh,9276.93
600,6,3s3d,9273.91
600,9,AdKd,9272.93
1000,9,8d8h,9271.2
400,6,AsTs,9270.76
1000,6,Qh9h,9269.4
400,9,JsAc,9268.43
50,6,AsAc,9268.03
1000,6,8hJh,9261.55
400,6,QsJc,9259.33
400,6,KsQd,9255.74
25,6,KcKs,9250.53
400,9,ThKh,9246.71
1000,6,QsJc,9243.94
400,9,AcJc,9242.17
400,6,2d2c,9222.44
50,6,AcAh,9218.52
1000,9,Ah2h,9217.4
400,9,QsAd,9214.63
1000,9,AhQs,9212.33
400,6,TsKs,9211.04
400,6,7c8c,9206.11
400,6,9sTs,9198.27
400,9,KhQh,9197.68
400,6,AdTd,9196.39
1000,9,5d5s,9184.89
400,6,As4s,9182.21
200,6,KdAd,9180.37
1000,9,TdAd,9168.13
1000,6,7dTd,9156.36
400,9,6c6s,9148.81
600,9,7h7s,9137.95
1000,6,QdTc,9132.02
400,9,ThTs,9130.87
200,6,AhKd,9123.07
200,9,QcQd,9120.21
400,6,JhAd,9117.75
1000,6,TsAh,9115.81
400,6,9d7d,9099.72
400,9,6s6c,9098.05
200,6,AdTd,9088.51
600,9,JhJs,9058.1
1000,6,Ks9s,9057.86
400,6,4dAd,9056.88
200,6,AcKc,9055.96
1000,6,Js8d,9050.2
400,6,QsTd,9046.89
400,6,KsJd,9044.33
400,6,ThAc,9044.32
200,9,QhQd,9010.19
600,6,JhQc,9010.12
1000,6,6s5s,9007.39
1000,9,6s6c,9003.08
50,6,AdAs,9000.85
1000,6,9cTc,8997.55
600,6,As7s,8995.67
25,9,QdQc,8995.6
400,6,QsKc,8989.29
600,6,7c6c,8986.56
400,6,9sAs,8972.27
200,9,QdQh,8972.15
400,9,TcTs,8966.37
600,6,JhAc,8962.67
400,9,KsAh,8950.87
600,6,9s8s,8950.11
600,6,QcJh,8949.71
200,9,QdQs,8945.51
400,6,JsKd,8931.04
400,9,AdQs,8930.87
1000,6,TdKc,8929.19
50,6,AcAd,8928.8
25,6,KhKs,8923.74
400,9,AdKs,8923.26
1000,6,2h4h,8913.26
200,9,KdKc,8909.97
400,9,KhQs,8907.09
400,9,KcAh,8904.91
600,6,Ac2c,8902.37
400,9,2s2d,8901.28
600,6,2h2c,8892.61
400,9,3h3d,8882.41
200,6,8h8d,8879.56
400,6,Ah7h,8871.71
200,6,KdAc,8862.91
600,6,JsKs,8851.18
400,9,AcKs,8849.14
600,9,AhQh,8843.22
400,6,Ac9c,8824.69
1000,9,8hTh,8824.1
200,6,8d8s,8821.28
600,6,6h6s,8818.14
400,6,TsKd,8814.57
400,6,QcKd,8795.39
1000,9,3c3s,8792.6
1000,9,4cAc,8785.34
1000,6,Tc9s,8778.2
1000,6,AhQd,8776.49
1000,6,9hTs,8771.4
1000,6,6h7h,8767.59
1000,9,AhKs,8766.33
1000,9,Ac9c,8763.95
600,6,ThAd,8762.4
600,6,4d4c,8761.73
1000,9,6h6c,8761.35
400,9,AsTs,8751.95
400,9,9cAc,8749.35
400,6,TcAh,8749.26
400,6,Ac7c,8745.47
400,6,QdKh,8743.23
1000,9,JcKc,8740.7
600,9,8s8h,8734.95
400,6,JsKh,8734.87
600,6,7c7d,8733.93
600,6,AcQd,8731.79
400,6,TdQd,8729.92
600,9,AcKh,8725.12
400,6,ThKh,8719.12
400,6,KdTd,8714.76
400,6,AcTs,8713.67
1000,9,9sJs,8709.47
600,6,ThKd,8708.52
400,6,5dAd,8684.16
1000,6,TdAs,8682.75
1000,9,3s3h,8678.5
400,9,9d9s,8676.36
1000,9,QsJs,8667.88
1000,6,6d7d,8663.65
1000,6,QdKh,8653.0
600,9,6h6c,8652.0
200,6,TdTh,8645.96
400,9,9c9s,8644.86
400,6,JcKh,8643.21
600,6,QcTc,8642.42
400,6,KhQs,8636.66
1000,9,3dAd,8633.95
400,9,AdJd,8628.7
1000,6,KhJs,8620.7
400,9,7h7d,8619.96
1000,9,KhTh,8618.62
600,9,KdAd,8609.8
400,6,5h6h,8608.55
1000,9,KsQs,8605.8
1000,6,As4s,8596.45
600,6,KhTh,8591.97
200,6,KdAs,8585.31
600,6,9c8c,8582.34
400,6,9sAc,8577.28
600,6,AsJc,8576.27
600,9,ThTd,8574.34
1000,6,7h9h,8570.59
400,6,Ah6h,8566.96
400,6,KcJs,8565.26
25,9,QdQs,8564.85
1000,6,JcTc,8557.74
400,9,8c8d,8541.43
1000,9,JcAs,8540.77
400,6,KdJc,8537.54
1000,9,8d7d,8534.73
600,9,7d7s,8525.8
400,6,QdAc,8525.51
400,9,2c2s,8523.07
600,9,JcKc,8513.35
200,6,9c9h,8508.45
200,6,JsJc,8507.8
1000,6,8d7s,8506.95
1000,6,2d2s,8498.57
400,9,3c3s,8490.68
200,6,7s7d,8490.62
200,6,AsKs,8484.96
400,9,AhKd,8483.33
400,6,9h8h,8483.22
25,9,QsQc,8481.41
600,9,AcKd,8481.28
600,9,JcAc,8477.33
1000,6,6sAc,8475.33
1000,9,AsQc,8467.97
1000,6,Ts9h,8467.23
600,6,KdAs,8461.49
25,9,QdQh,8458.15
1000,9,6sAs,8457.3
1000,6,Ah2h,8453.8
400,6,KdJs,8439.58
400,9,9s9d,8432.74
25,9,QsQd,8431.67
600,6,QhAh,8429.47
600,6,9d7d,8428.51
1000,6,TdAc,8427.56
400,6,4s6s,8426.21
200,6,8h8s,8417.25
600,6,QdAs,8409.27
1000,9,2s2d,8409.11
400,9,QdJd,8405.25
600,6,KhTs,8390.92
200,6,QsAh,8386.73
600,6,KdQc,8381.09
400,6,QdJc,8380.54
600,6,AsQh,8377.1
400,6,JcKc,8365.29
1000,6,TcQd,8362.01
1000,6,4d4h,8359.57
600,6,9c6c,8359.1
1000,6,ThKd,8352.56
1000,6,Tc9c,8349.71
1000,9,AsTs,8348.82
400,6,8cAc,8345.34
400,9,JsQs,8344.45
1000,6,TsQs,8335.37
400,6,6d5d,8335.09
400,9,QhAd,8334.67
600,6,9c9s,8328.85
1000,6,9dAs,8326.27
400,6,JsQd,8321.51
1000,9,AsKs,8319.54
400,6,4sAs,8317.99
600,6,6s6h,8317.42
400,9,TcAh,8314.8
600,6,JdKd,8313.0
600,6,QdKh,8312.4
200,6,KcAc,8306.93
600,6,Ad2d,8305.7
400,9,6s6h,8305.04
600,6,4h5h,8303.79
600,6,JhAd,8303.66
600,6,Kc9c,8297.55
1000,9,9c9s,8293.3
600,9,ThTc,8289.14
600,6,JdKs,8287.25
400,9,KcJc,8278.21
600,6,AsKh,8268.35
50,6,AsAd,8260.55
400,6,Ks9s,8256.81
1000,9,Th9h,8251.35
600,6,5c6c,8250.69
400,9,8h8s,8248.66
1000,6,9hKc,8247.6
1000,6,5s3s,8237.4
600,6,4h4s,8235.59
1000,9,QhAd,8231.9
1000,6,9dQd,8230.2
600,9,JdAd,8225.22
600,6,4hAh,8223.28
600,6,QsJd,8221.43
200,6,KsAs,8220.32
600,6,QsKs,8214.47
1000,9,JsQs,8203.05
1000,6,QhJd,8202.22
600,9,TdTs,8199.2
600,9,5h5d,8196.3
25,9,QcQs,8196.21
1000,6,Ad8s,8189.96
200,9,QcQh,8187.09
400,6,Ad2d,8173.03
400,9,6d6s,8164.04
400,9,5s5h,8160.3
1000,6,2dQd,8157.02
1000,6,Ks4s,8150.85
200,6,KhAd,8147.76
1000,6,Ad9s,8145.85
600,9,9sQs,8137.35
400,6,AhJs,8134.65
600,6,Ad6d,8130.49
600,6,JsAh,8129.53
25,9,QhQc,8129.24
600,6,AhJs,8125.16
600,6,9sTd,8122.83
600,6,AhJd,8120.57
400,9,QcAc,8118.25
400,6,Qs9s,8117.98
200,6,9s9c,8117.76
600,6,JcKs,8112.31
25,6,QdQs,8112.22
600,6,QsKd,8093.98
400,6,KcTs,8082.62
400,6,4c5c,8071.15
400,6,QhAd,8065.59
25,9,QcQd,8063.19
1000,6,TcJs,8061.69
400,6,6sAs,8058.12
1000,9,4h4c,8056.47
400,6,9hAh,8054.17
400,6,KdQc,8049.38
400,6,QcKh,8047.39
1000,9,JdTd,8038.23
1000,9,QcJh,8035.9
400,9,QdAc,8032.27
400,6,6s5s,8024.89
1000,9,9hAs,8023.8
200,9,QdQc,8023.58
200,6,8c8d,8012.93
400,9,QhTh,7993.66
1000,9,As9s,7993.44
400,9,JhAd,7990.21
25,6,QcQh,7988.78
400,9,2s2h,7987.61
1000,9,KdAd,7986.98
600,6,Qs7s,7983.91
1000,9,TsJs,7979.11
400,9,2h2c,7973.03
400,6,QdAs,7970.43
400,6,QsJd,7967.63
1000,9,9d8d,7963.35
1000,6,ThQc,7963.12
25,9,QcQh,7961.21
400,9,2d2s,7955.75
600,9,6s6h,7950.25
400,6,QsJs,7949.75
400,6,7c9c,7943.66
1000,9,AsTc,7939.76
200,6,KsAd,7938.02
1000,6,Ts9c,7937.26
200,6,QcAc,7936.53
1000,9,Ad9d,7933.42
600,6,ThAh,7933.31
1000,9,Jh8h,7915.5
1000,9,TcTd,7912.46
1000,9,QhKh,7910.72
400,9,8s8d,7909.64
200,9,JdJh,7907.78
400,9,As9s,7893.09
25,9,QsQh,7880.74
600,6,7sAs,7880.29
1000,6,7h6h,7878.62
400,6,KdJh,7875.68
600,6,5d5h,7868.72
600,9,QsAs,7865.8
600,9,TsTc,7859.07
600,6,Qd9d,7853.7
400,9,4h4c,7846.34
1000,6,QcJd,7836.92
400,6,2c2d,7830.02
400,6,7hKh,7825.27
400,6,Qh9h,7823.8
200,6,AhTh,7823.39
1000,6,KdJc,7820.57
400,6,2dAd,7819.37
600,6,JcAh,7819.0
400,6,As3s,7804.57
600,9,KsQd,7803.2
1000,6,7cAd,7802.27
1000,6,Ac6c,7799.67
600,6,As4s,7798.37
600,6,As9h,7798.35
400,6,JsQc,7797.38
600,6,JsAd,7789.47
600,6,2d2c,7784.58
600,9,KsJs,7784.25
1000,9,AdQs,7774.98
200,6,9sAs,7767.85
600,9,QsAd,7766.8
200,6,KhAs,7766.4
400,9,4h4s,7762.08
600,9,7s7c,7761.9
400,9,8s7s,7761.75
1000,9,KsJc,7753.92
1000,9,JdJc,7749.9
1000,6,6d5d,7748.8
25,6,QdQc,7748.13
50,6,KcKd,7734.15
200,6,5s5d,7729.12
400,6,KhJs,7728.86
600,6,JcQc,7728.06
1000,6,6s7s,7711.21
400,6,9dAc,7704.39
600,9,7d7h,7703.9
200,6,KhAc,7691.99
200,9,TcTh,7680.98
400,9,AcQs,7680.42
1000,6,QdTh,7679.23
600,6,8sAh,7677.96
1000,6,TsJd,7677.14
50,6,AdAh,7675.51
1000,9,KcAh,7674.85
1000,6,JcTd,7669.63
25,6,QcQd,7669.22
400,6,KsTd,7666.65
400,9,AdQd,7664.72
1000,9,7d7c,7659.59
600,6,6s7s,7653.82
400,6,6c5c,7649.43
1000,6,AhTd,7647.36
400,9,9d9h,7639.43
200,6,4c4d,7637.9
600,9,4h4s,7637.25
400,6,Ac4c,7633.63
1000,6,JdTs,7630.3
600,6,TcTd,7622.49
600,9,9c9s,7622.06
200,9,JhJc,7621.33
600,6,9h9d,7621.17
400,6,4cAc,7618.93
400,9,3d3s,7618.05
600,6,AdTc,7616.37
400,9,QcAs,7603.78
1000,6,9sAh,7603.73
600,9,JcKd,7597.25
400,6,6s7s,7594.7
600,9,8s8c,7593.85
600,6,Ac4c,7591.11
400,6,9sJs,7580.78
600,6,AcTh,7579.97
200,6,5d5h,7571.3
400,6,JhQd,7570.78
600,9,7c7s,7565.5
1000,6,9hTd,7565.38
25,6,QsQh,7564.23
1000,6,ThJs,7557.89
600,6,6dKd,7557.15
1000,9,TsTc,7553.95
